Días Transaccionales S&P500;S&P500;Europa;Japón;Asia Pacífico;Asia Emergente;Latam;Europa Emergente;Caja USD y Short Duration;Treasuries;Treasuries 20+ Años;US HY;US IG;Deuda Emergente
27/07/2012;101,5567393;91,75538664;92,06998543;97,38918559;87,11779602;86,45835503;83,18551403;100,2817382;105,500638;114,6914165;103,0193668;103,2740403;107,7166077
28/07/2012;101,5567393;91,75538664;92,06998543;97,38918559;87,11779602;86,45835503;83,18551403;100,2817382;105,500638;114,6914165;103,0193668;103,2740403;107,7166077
29/07/2012;101,5567393;91,75538664;92,06998543;97,38918559;87,11779602;86,45835503;83,18551403;100,2817382;105,500638;114,6914165;103,0193668;103,2740403;107,7166077
30/07/2012;103,4249771;94,06991627;93,67522562;99,43455327;90,50911759;88,9333119;86,32634948;100,2105382;104,7396619;112,528107;103,4611138;102,9622559;108,0830596
31/07/2012;103,4287004;94,09747875;93,20919138;99,66703126;91,43927979;88,74610728;85,40628325;100,258038;105,0768189;113,368917;103,4870825;103,1364681;108,4678352
01/08/2012;102,7052166;93,40859111;93,10563597;99,52759708;92,32404626;87,39423783;83,91517495;100,2817991;105,2598627;113,5966752;103,6169588;103,2373355;108,6143753
02/08/2012;102,6157604;93,54636878;92,79494246;99,34167953;92,32423091;87,14463989;84,01033476;100,2651523;104,8767168;113,0296005;103,953714;103,1181997;109,0512223
03/08/2012;101,9071985;91,75533001;92,38070584;98,8303679;90,54569692;86,35432515;82,74127464;100,2769836;105,127477;113,6703654;103,5617045;103,1365547;109,1248319
04/08/2012;101,9071985;91,75533001;92,38070584;98,8303679;90,54569692;86,35432515;82,74127464;100,2769836;105,127477;113,6703654;103,5617045;103,1365547;109,1248319
05/08/2012;101,9071985;91,75533001;92,38070584;98,8303679;90,54569692;86,35432515;82,74127464;100,2769836;105,127477;113,6703654;103,5617045;103,1365547;109,1248319
06/08/2012;103,9276106;95,80577729;93,41638593;101,0617599;93,02058246;88,37173489;86,00905854;100,2413853;104,5776603;111,835953;104,0843804;102,8885113;109,4374745
07/08/2012;104,1297499;96,38444419;94,34849463;100,9222947;93,51554498;89,01649507;87,34151088;100,2532138;104,6452175;111,8797927;104,0060049;103,044696;109,7869084
08/08/2012;104,6518564;97,21103718;95,4877527;101,5498295;94,01052276;88,95409451;88,3567686;100,205794;104,0954115;110,4403473;103,817858;102,7690515;109,7409077
09/08/2012;104,7786945;97,2385479;95,28063976;101,8287869;93,9555266;89,86925423;88,29332844;100,1702209;103,9507189;109,8522524;103,9275935;102,6403846;109,465019
10/08/2012;104,8681755;97,12837663;95,48777988;102,0147263;94,83551406;89,82764476;88,45199155;100,1702209;103,8735875;109,7732687;104,0059549;102,6127744;108,940791
11/08/2012;104,8681755;97,12837663;95,48777988;102,0147263;94,83551406;89,82764476;88,45199155;100,1702209;103,8735875;109,7732687;104,0059549;102,6127744;108,940791
12/08/2012;104,8681755;97,12837663;95,48777988;102,0147263;94,83551406;89,82764476;88,45199155;100,1702209;103,8735875;109,7732687;104,0059549;102,6127744;108,940791
13/08/2012;105,0397398;97,18344842;95,59138412;101,5963639;94,67306083;90,45158759;88,54716589;100,1939613;104,1726395;110,3261966;103,8753234;102,7781862;108,821283
14/08/2012;104,9875351;96,93543626;95,38423759;101,0384983;93,9042209;89,43246955;88,03952499;100,2057842;104,1051356;110,1418415;103,9537493;102,7690389;108,8673144
15/08/2012;105,0024433;97,37629862;95,2806503;101,0617371;94,59723405;88,87092307;88,4202079;100,1820354;103,5938753;108,64975;104,0321304;102,5302036;108,8673144
16/08/2012;105,1217261;97,15583868;94,76279997;100,8060509;93,86391629;89,12047262;88,07121334;100,1464708;103,0730053;107,1225691;103,5879132;102,1994412;108,4994517
17/08/2012;105,8974193;98,28556678;96,00561409;101,8751999;94,17554449;90,22280375;88,89608832;100,1346535;102,8222287;106,2097777;103,8230578;102,0707721;108,3063227
18/08/2012;105,8974193;98,28556678;96,00561409;101,8751999;94,17554449;90,22280375;88,89608832;100,1346535;102,8222287;106,2097777;103,8230578;102,0707721;108,3063227
19/08/2012;105,8974193;98,28556678;96,00561409;101,8751999;94,17554449;90,22280375;88,89608832;100,1346535;102,8222287;106,2097777;103,8230578;102,0707721;108,3063227
20/08/2012;106,03911;98,36822494;96,73055248;101,6427207;93,8089191;90,09802561;88,48361047;100,1465695;102,9476718;106,7276566;103,8752808;102,1901949;108,2787046
21/08/2012;106,0465328;98,14778174;96,52345237;102,1540852;94,01060827;90,05640032;87,8490945;100,1465695;103,0055284;106,9470887;103,9537066;102,1534064;108,3982443
22/08/2012;105,725848;98,97438236;96,52345237;102,5956973;94,01060827;89,26606535;88,19811895;100,1465695;103,0923621;107,4210781;104,2411386;102,2912114;108,628157
23/08/2012;105,7705701;98,72635256;96,41988271;102,5956973;94,01060827;89,20366838;89,37194772;100,2058563;103,8929773;109,194063;104,2411386;102,7321888;109,2442959
24/08/2012;104,9091746;98,14771741;96,41988271;101,6659751;94,41391378;88,33018605;87,94432023;100,2176806;104,0762446;109,6504942;104,1365848;102,8056423;109,5109612
25/08/2012;104,9091746;98,14771741;96,41988271;101,6659751;94,41391378;88,33018605;87,94432023;100,2176806;104,0762446;109,6504942;104,1365848;102,8056423;109,5109612
26/08/2012;104,9091746;98,14771741;96,41988271;101,6659751;94,41391378;88,33018605;87,94432023;100,2176806;104,0762446;109,6504942;104,1365848;102,8056423;109,5109612
27/08/2012;105,539364;97,78947824;96,31632775;101,8054608;92,80066324;88,39254717;88,8326458;100,2176806;104,0280573;109,5451201;104,5024166;102,7321363;109,5937515
28/08/2012;105,5617383;98,12010447;96,00561128;101,0151451;92,58063287;87,58145715;88,0712612;100,2058549;104,2981141;110,1858495;104,476291;102,8699001;109,6397809
29/08/2012;105,4573378;98,17524796;95,17708285;101,4103163;91,94265973;87,74786192;87,53191279;100,2176792;104,3367044;110,4491937;104,4240528;102,9526075;109,7409784
30/08/2012;105,5393836;97,84459373;95,48774085;101,2476542;92,25066764;86,60398079;86,92908051;100,2176792;104,2691985;109,9664203;104,5808978;102,851508;109,7961781
31/08/2012;104,7786557;96,65979354;93,72713789;99,38824098;92,25066764;86,00087067;85,34279865;100,2295049;104,4620966;110,5369261;104,607043;102,9157902;109,8329598
01/09/2012;104,7786557;96,65979354;93,72713789;99,38824098;92,25066764;86,00087067;85,34279865;100,2295049;104,4620966;110,5369261;104,607043;102,9157902;109,8329598
02/09/2012;104,7786557;96,65979354;93,72713789;99,38824098;92,25066764;86,00087067;85,34279865;100,2295049;104,4620966;110,5369261;104,607043;102,9157902;109,8329598
03/09/2012;104,7786557;96,65979354;93,72713789;99,38824098;92,25066764;86,00087067;85,34279865;100,2295049;104,4620966;110,5369261;104,607043;102,9157902;109,8329598
04/09/2012;105,2783451;97,56907222;93,83070637;100,8293705;91,35233063;86,47920751;85,81867009;100,2888407;105,1373396;112,099255;104,8945031;103,2372991;109,9525679
05/09/2012;105,1813837;97,5139457;92,53612412;99,20238776;91,71901889;85,56408454;86,42146043;100,2812188;104,8968905;111,9867073;104,7449236;103,2175808;110,1062816
06/09/2012;105,0918744;97,56904107;91,44863959;98,87700392;91,71901889;86,16722577;86,07249058;100,2812188;104,8582884;111,458914;104,7975055;103,2175808;110,3370644
07/09/2012;107,2249242;100,4208866;92,6914266;101,038653;91,71901889;87,97897786;89,1499264;100,2337858;104,1434695;109,6030116;105,323065;102,9782192;110,5586212
08/09/2012;107,2249242;100,4208866;92,6914266;101,038653;91,71901889;87,97897786;89,1499264;100,2337858;104,1434695;109,6030116;105,323065;102,9782192;110,5586212
09/09/2012;107,2249242;100,4208866;92,6914266;101,038653;91,71901889;87,97897786;89,1499264;100,2337858;104,1434695;109,6030116;105,323065;102,9782192;110,5586212
10/09/2012;107,6425652;101,8950652;93,93423325;102,316994;91,71901889;89,59893478;91,81488515;100,2575412;104,2787518;109,0928096;105,5858461;102,9966523;111,0385562
11/09/2012;107,0310478;100,958242;93,93423325;101,2943357;91,71901889;88,12225474;91,27556452;100,2337801;104,3270329;109,3567051;105,6121369;103,0150887;111,2600781
12/09/2012;107,3293434;102,3359181;94,34848322;102,7121525;90,96738153;89,12059176;92,48113217;100,2575355;104,1338192;108,6706011;106,1114711;102,8953852;111,4077202
13/09/2012;107,6872867;102,7217245;95,38414652;103,2699822;90,96738153;89,18297617;92,89359802;100,2457052;103,6217932;107,3160221;106,5318848;102,7020448;111,4630899
14/09/2012;109,3281179;104,374928;96,93766811;104,9899437;95,16188749;91,78274911;96,53196158;100,2812924;103,9212602;106,8938408;107,0311997;102,9413405;111,2138584
15/09/2012;109,3281179;104,374928;96,93766811;104,9899437;95,16188749;91,78274911;96,53196158;100,2812924;103,9212602;106,8938408;107,0311997;102,9413405;111,2138584
16/09/2012;109,3281179;104,374928;96,93766811;104,9899437;95,16188749;91,78274911;96,53196158;100,2812924;103,9212602;106,8938408;107,0311997;102,9413405;111,2138584
17/09/2012;109,8128788;105,5873471;97,97335016;105,7570003;99,03373921;92,61466795;98,28700917;100,2338593;102,9456474;104,0528163;107,1363044;102,5179428;111,4353964
18/09/2012;109,4399542;105,1189617;97,0412317;104,8969843;98,99709672;91,82429437;96,22484943;100,2338593;103,1581272;105,3017623;107,110056;102,6836118;111,2784954
19/09/2012;109,3504324;104,2923062;97,19659472;104,7342891;98,06216814;91,82429437;96,28826161;100,2456869;103,418911;105,8295347;107,083814;102,7480971;111,3892175
20/09/2012;109,4101377;104,9811568;97,45552644;105,43161;98,5296305;91,59546823;94,25783103;100,2456869;103,6603941;106,5244114;106,9786577;102,9506136;111,4999383
21/09/2012;109,4175776;104,0994201;96,41986656;104,7110904;96,81551052;91,07548076;94,47990248;100,2219287;103,7183403;106,7882724;106,5319148;102,8861665;111,4266829
22/09/2012;109,4175776;104,0994201;96,41986656;104,7110904;96,81551052;91,07548076;94,47990248;100,2219287;103,7183403;106,7882724;106,5319148;102,8861665;111,4266829
23/09/2012;109,4175776;104,0994201;96,41986656;104,7110904;96,81551052;91,07548076;94,47990248;100,2219287;103,7183403;106,7882724;106,5319148;102,8861665;111,4266829
24/09/2012;109,3723881;104,26473;96,8859602;104,780828;98,30046682;90,68030425;94,32127073;100,2337549;103,940505;106,9113993;106,4793946;103,0518133;111,656779
25/09/2012;109,2037359;103,8789505;96,730652;104,3275461;97,80552397;90,40989558;94,57508927;100,2455825;104,1722923;107,7470188;106,3742994;103,1622848;111,3614468
26/09/2012;108,0453027;103,0247539;96,67890111;102,8283593;98,15380944;88,70440331;91,7514554;100,2218243;104,5586673;108,8113438;105,6385084;103,3279634;111,3337178
27/09/2012;107,4417616;101,6746145;95,69499993;102,572728;96,11888466;88,82921041;90,35554876;100,2455768;104,9933177;109,9811746;105,1917631;103,4292248;111,3614399
28/09/2012;108,45021;102,9145364;96,8342489;104,4786318;98,46553111;89,66109596;92,86192133;100,2574058;104,7711519;109,1983286;105,9012816;103,3647884;111,5368342
29/09/2012;108,45021;102,9145364;96,8342489;104,4786318;98,46553111;89,66109596;92,86192133;100,2574058;104,7711519;109,1983286;105,9012816;103,3647884;111,5368342
30/09/2012;108,45021;102,9145364;96,8342489;104,4786318;98,46553111;89,66109596;92,86192133;100,2574058;104,7711519;109,1983286;105,9012816;103,3647884;111,5368342
01/10/2012;107,9478686;100,6275696;94,97009278;103,6418625;98,17220229;88,55880245;91,33907868;100,3049278;104,7711519;109,2599165;105,664804;103,5102227;111,9152786
02/10/2012;108,2290728;101,5644122;94,65935063;104,5955749;98,17220229;89,34733003;92,98884512;100,3070342;104,9656071;109,6642874;105,6434597;103,4724415;112,0260748
03/10/2012;108,3453108;102,1981742;94,24512132;104,4088718;99,25386362;89,2243881;93,0840657;100,2832615;104,8979043;109,514486;105,6434597;103,5554264;112,3501662
04/10/2012;108,7876847;101,9226479;93,83081976;104,0602506;98,55720075;88,49640632;92,06879779;100,2832615;105,0042708;109,5497496;105,6962815;103,5185606;112,5816075
05/10/2012;109,5637761;103,1625369;94,91822513;104,7807637;99,47388127;89,61951421;93,21091123;100,2832615;104,5883489;108,1835547;106,1719147;103,3710467;112,5908392
06/10/2012;109,5637761;103,1625369;94,91822513;104,7807637;99,47388127;89,61951421;93,21091123;100,2832615;104,5883489;108,1835547;106,1719147;103,3710467;112,5908392
07/10/2012;109,5637761;103,1625369;94,91822513;104,7807637;99,47388127;89,61951421;93,21091123;100,2832615;104,5883489;108,1835547;106,1719147;103,3710467;112,5908392
08/10/2012;109,5750612;103,3829952;94,97005048;104,5947779;99,47388127;89,86910456;92,95709792;100,2357272;104,1143545;106,782145;106,2247883;103,1589293;112,6278816
09/10/2012;109,2016293;102,5563448;94,4521788;104,3158236;100,0238724;89,99393274;92,76672178;100,247555;104,4529343;107,6811438;106,1983384;103,3157309;112,3037386
10/10/2012;108,120424;100,8755489;92,89872381;103,9672001;98,02559544;89,18281743;91,84666143;100,247555;104,2401637;107,4872101;106,0397842;103,2050797;112,2018791
11/10/2012;107,4306157;100,6000578;92,17374217;103,8509648;98,02559544;88,3924793;90,99009947;100,2357258;104,4916952;108,2452099;105,8812548;103,3710335;112,2203924
12/10/2012;107,490562;101,5919743;92,69157426;104,4088522;97,12728888;89,03721404;91,65632898;100,223898;104,5884545;108,994375;106,2512039;103,5001439;112,8408589
13/10/2012;107,490562;101,5919743;92,69157426;104,4088522;97,12728888;89,03721404;91,65632898;100,223898;104,5884545;108,994375;106,2512039;103,5001439;112,8408589
14/10/2012;107,490562;101,5919743;92,69157426;104,4088522;97,12728888;89,03721404;91,65632898;100,223898;104,5884545;108,994375;106,2512039;103,5001439;112,8408589
15/10/2012;107,1382079;101,5644429;92,79511075;104,0369479;97,78726881;88,62123218;91,08521839;100,2594775;104,5980767;109,2676239;106,3569238;103,583151;113,4705109
16/10/2012;108,0304549;102,5012733;93,41646681;104,9667261;97,78726881;89,66111372;91,59283631;100,235716;104,6270503;109,0207883;106,9117879;103,6384644;113,7667824
17/10/2012;109,1251275;104,4024669;94,76278493;105,8500211;97,90216885;90,35500108;92,06875269;100,2310049;104,1337338;107,513903;107,0967453;103,4724356;114,035272
18/10/2012;109,62001;105,4770815;95,2288283;107,2678821;100,0474991;90,74262403;93,4329354;100,176379;103,4760251;106,5176792;107,4138587;103,1497051;114,0445089
19/10/2012;109,3351076;104,8984343;95,85019641;106,8727072;100,0474991;90,59707286;93,30605347;100,1883;103,2922517;105,8654714;107,2817397;103,1127775;113,8222362
20/10/2012;109,3351076;104,8984343;95,85019641;106,8727072;100,0474991;90,59707286;93,30605347;100,1883;103,2922517;105,8654714;107,2817397;103,1127775;113,8222362
21/10/2012;109,3351076;104,8984343;95,85019641;106,8727072;100,0474991;90,59707286;93,30605347;100,1883;103,2922517;105,8654714;107,2817397;103,1127775;113,8222362
22/10/2012;107,5128193;103,4932148;94,65916187;105,4316356;99,71223991;89,70278916;91,71975726;100,1883;103,7275253;107,3021717;106,8050869;103,2418747;113,646267
23/10/2012;107,5280862;104,0718454;96,00549913;106,1521554;99,05224459;89,7652223;92,83020836;100,152633;103,379312;106,6146867;106,9910346;103,1035306;113,4795479
24/10/2012;106,0360264;101,5920215;94,03642634;104,6645391;97,53763672;87,86659808;90,13980326;100,2001053;103,872638;108,13949;106,7531935;103,3340701;113,2943493
25/10/2012;105,7361565;101,4542627;94,24481106;105,7802631;98,06229167;88,39256754;89,68928452;100,1882817;103,6501429;107,0730183;106,4625046;103,2602895;113,3036394
26/10/2012;106,0435316;102,0880475;94,96974215;106,5705475;98,75892619;89,01653067;90,13342586;100,1526147;103,27296;106,5265176;106,5946245;103,0390027;113,0906286
27/10/2012;106,0435316;102,0880475;94,96974215;106,5705475;98,75892619;89,01653067;90,13342586;100,1526147;103,27296;106,5265176;106,5946245;103,0390027;113,0906286
28/10/2012;106,0435316;102,0880475;94,96974215;106,5705475;98,75892619;89,01653067;90,13342586;100,1526147;103,27296;106,5265176;106,5946245;103,0390027;113,0906286
29/10/2012;106,0435316;102,0880475;94,96974215;106,5705475;98,75892619;89,01653067;90,13342586;100,1526147;103,27296;106,5265176;106,5946245;103,0390027;113,0906286
30/10/2012;106,0435316;102,0880475;94,96974215;106,5705475;98,75892619;89,01653067;90,13342586;100,1526147;103,27296;106,5265176;106,5946245;103,0390027;113,0906286
31/10/2012;105,9835109;102,0604837;94,45187214;105,850024;98,75892619;88,82932891;88,89607419;100,1763508;103,9307055;108,0954402;106,4361183;103,3156625;112,7850577
01/11/2012;105,9835109;102,3084907;93,77871365;106,2218751;98,08064988;88,0182283;88,35674171;100,2357554;104,3563017;108,7300685;106,594176;103,4631972;112,609113
02/11/2012;107,0931583;103,4933253;94,76254613;106,6402831;99,62061417;89,34932797;89,11820011;100,2384618;104,1486327;108,0774706;107,0034976;103,3272466;112,6745389
03/11/2012;107,0931583;103,4933253;94,76254613;106,6402831;99,62061417;89,34932797;89,11820011;100,2384618;104,1486327;108,0774706;107,0034976;103,3272466;112,6745389
04/11/2012;107,0931583;103,4933253;94,76254613;106,6402831;99,62061417;89,34932797;89,11820011;100,2384618;104,1486327;108,0774706;107,0034976;103,3272466;112,6745389
05/11/2012;106,1408859;102,2258425;94,03761266;105,1991463;99,62061417;88,87095167;88,73748716;100,2266336;104,2358051;107,9979256;106,8705993;103,3914128;112,2935863
06/11/2012;106,3573072;101,8400422;94,03761266;106,1986434;99,56562359;89,18288871;89,40310705;100,2266336;104,4876388;108,6074659;106,8439885;103,5675918;112,6838065
07/11/2012;107,1906167;102,9973525;94,24477752;107,5003202;99,56562359;89,78603259;90,03822672;100,1910532;104,0130559;107,5827545;106,9502982;103,2718027;112,8695094
08/11/2012;104,7612485;101,344142;93,10554665;105,9197429;99,56562359;87,95574431;87,4366622;100,2742118;104,8847893;109,5349511;106,4477388;103,5121162;112,8417435
09/11/2012;103,5015993;100,2420244;92,69132007;105,2224733;99,56562359;86,72867372;85,85038627;100,2742118;105,3495338;111,1603403;106,107106;103,6415064;113,018228
